system;chip raw id;id;team name;start st id;Start time;st1;time1;st2;time2;etc...
sfr;28 4B 52 9F DD 58 02 E0 ;14;"Вестра-1";241;2018-06-18 06:33:21;145;2018-06-18 07:29:23;148;2018-06-18 08:14:28;32;2018-06-18 09:58:31;39;2018-06-18 11:22:45;138;2018-06-18 12:11:01;136;2018-06-18 12:32:22;143;2018-06-18 17:53:54;153;2018-06-18 18:01:01;240;2018-06-18 21:21:53
sfr;68 4E 52 9F DD 58 02 E0 ;17;"Буревестник";241;2018-06-18 07:03:12;144;2018-06-18 07:59:49;132;2018-06-18 08:26:18;38;2018-06-18 10:41:32;39;2018-06-18 11:47:58;143;2018-06-18 16:55:59;153;2018-06-18 17:07:41;240;2018-06-18 19:30:55
sfr;29 4B 52 9F DD 58 02 E0 ;12;"Вестра-2";241;2018-06-18 07:15:18;38;2018-06-18 09:20:03;39;2018-06-18 10:24:20;144;2018-06-18 11:15:10;132;2018-06-18 12:02:53;136;2018-06-18 13:05:55;138;2018-06-18 13:29:36;143;2018-06-18 18:57:30;153;2018-06-18 19:06:11;240;2018-06-18 21:46:32
sfr;8D 4A 52 9F DD 58 02 E0 ;15;"Доходяги-Б";241;2018-06-18 07:22:41;145;2018-06-18 08:26:40;148;2018-06-18 09:04:16;31;2018-06-18 11:12:26;39;2018-06-18 12:26:15;136;2018-06-18 13:25:29;151;2018-06-18 13:43:02;143;2018-06-18 19:06:59;153;2018-06-18 19:11:41;240;2018-06-18 21:38:15
sfr;72 49 52 9F DD 58 02 E0 ;22;"Пузогреи";241;2018-06-18 07:35:19;144;2018-06-18 08:10:34;132;2018-06-18 08:21:54;20;2018-06-18 10:38:40;39;2018-06-18 11:44:19;240;2018-06-18 20:54:47
sfr;52 72 54 9F DD 58 02 E0 ;4;"Шаповалов-Б";241;2018-06-18 15:03:00;32;2018-06-18 07:13:35;20;2018-06-18 08:03:25;39;2018-06-18 08:08:26;145;2018-06-18 09:08:43;148;2018-06-18 09:45:31;138;2018-06-18 10:39:02;152;2018-06-18 11:19:55;143;2018-06-18 16:33:32;153;2018-06-18 16:39:09;143;2018-06-18 16:39:09;240;2018-06-18 19:38:15
sfr;56 50 52 9F DD 58 02 E0 ;11;"Маша и ее команда";241;2018-06-18 07:08:50;27;2018-06-18 09:24:25;39;2018-06-18 10:39:14;145;2018-06-18 11:11:40;148;2018-06-18 12:29:15;152;2018-06-18 13:54:16;143;2018-06-18 18:03:25;153;2018-06-18 18:13:09;240;2018-06-18 20:44:14
sfr;46 5E 52 9F DD 58 02 E0 ;112;"Вестра-А";241;2018-06-18 06:22:28;27;2018-06-18 07:10:25;145;2018-06-18 07:46:31;151;2018-06-18 09:06:06;152;2018-06-18 09:19:09;63;2018-06-18 10:37:40;64;2018-06-18 11:08:43;31;2018-06-18 11:49:24;32;2018-06-18 12:01:19;20;2018-06-18 12:40:13;22;2018-06-18 13:21:13;240;2018-06-18 13:44:16
sfr;8A 5A 52 9F DD 58 02 E0 ;109;"Безымянный герой-А";241;2018-06-18 06:23:14;27;2018-06-18 07:04:00;144;2018-06-18 07:29:10;151;2018-06-18 08:41:40;152;2018-06-18 08:54:09;20;2018-06-18 09:20:26;22;2018-06-18 09:54:37;31;2018-06-18 10:15:51;32;2018-06-18 10:25:20;63;2018-06-18 11:07:52;64;2018-06-18 11:31:25;240;2018-06-18 11:51:39
sfr;8E 4B 52 9F DD 58 02 E0 ;103;"Упорные-А";241;2018-06-18 06:52:20;27;2018-06-18 08:11:58;63;2018-06-18 08:53:55;64;2018-06-18 09:21:02;151;2018-06-18 10:16:55;31;2018-06-18 11:37:33;32;2018-06-18 11:44:46;20;2018-06-18 11:57:00;22;2018-06-18 12:34:23;144;2018-06-18 14:51:07;145;2018-06-18 15:28:30;240;2018-06-18 15:40:06


Результаты экспортированы из SFR Reader https://westra.ru/cross/sfrReader2.apk
